ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
50944	"ENSG00000092096.19"	"SLC22A17"	chr14	-	23351751	23351855	23348626	23349426	23351947	23352043	50944	17	0			253	149	NA	NA	1.0		NA
50946	"ENSG00000166091.21"	"CMTM5"	chr14	+	23378348	23378501	23376807	23377377	23379030	23379123	50946	11	0			298	149	NA	NA	1.0		NA
50947	"ENSG00000166091.21"	"CMTM5"	chr14	+	23378348	23378501	23376807	23377377	23379298	23379383	50947	11	0			298	149	NA	NA	1.0		NA
50952	"ENSG00000136367.15"	"ZFHX2"	chr14	-	23530119	23530194	23529709	23529768	23531480	23531721	50952	14	2			224	149	NA	NA	0.823		NA
50953	"ENSG00000092051.18"	"JPH4"	chr14	-	23577868	23577994	23577074	23577624	23578179	23578785	50953	8	11			275	149	NA	NA	0.283		NA
50961	"ENSG00000169715.15"	"MT1E"	chr16	+	56626465	56626531	56625474	56625879	56626879	56627112	50961	14	0			215	149	NA	NA	1.0		NA
50963	"ENSG00000100884.10"	"CPNE6"	chr14	+	24072932	24073104	24070948	24071641	24073498	24073647	50963	10	0			298	149	NA	NA	1.0		NA
50966	"ENSG00000100884.10"	"CPNE6"	chr14	+	24074290	24074365	24074050	24074125	24074530	24074614	50966	19	0			224	149	NA	NA	1.0		NA
50976	"ENSG00000100897.18"	"DCAF11"	chr14	+	24116916	24117044	24115373	24115749	24117265	24117306	50976	28	0			277	149	NA	NA	1.0		NA
50977	"ENSG00000100897.18"	"DCAF11"	chr14	+	24116971	24117044	24115325	24115749	24117265	24117330	50977	12	0			222	149	NA	NA	1.0		NA
50978	"ENSG00000100897.18"	"DCAF11"	chr14	+	24117667	24117732	24117265	24117393	24118054	24118098	50978	21	0			214	149	NA	NA	1.0		NA
50983	"ENSG00000204370.13"	"SDHD"	chr11	+	112087856	112087973	112086823	112086959	112088866	112089004	50983	14	0			266	149	NA	NA	1.0		NA
50984	"ENSG00000204370.13"	"SDHD"	chr11	+	112088244	112088535	112087856	112087973	112088866	112089049	50984	0	13			298	149	NA	NA	0.0		NA
50985	"ENSG00000204370.13"	"SDHD"	chr11	+	112088866	112089004	112087856	112087973	112094804	112095215	50985	13	0			287	149	NA	NA	1.0		NA
50986	"ENSG00000204370.13"	"SDHD"	chr11	+	112088866	112089011	112087856	112087973	112094804	112095388	50986	39	0			294	149	NA	NA	1.0		NA
50987	"ENSG00000204370.13"	"SDHD"	chr11	+	112091078	112091132	112088866	112089011	112094804	112095163	50987	0	26			203	149	NA	NA	0.0		NA
50988	"ENSG00000204370.13"	"SDHD"	chr11	+	112093079	112093209	112088866	112089011	112094804	112095212	50988	0	26			279	149	NA	NA	0.0		NA
50993	"ENSG00000129559.13"	"NEDD8"	chr14	-	24231651	24231737	24218383	24218431	24232249	24232325	50993	3	32			235	149	NA	NA	0.056		NA
50998	"ENSG00000100938.19"	"GMPR2"	chr14	+	24238245	24238405	24237519	24237562	24238588	24238748	50998	14	0			298	149	NA	NA	1.0		NA
51003	"ENSG00000157379.14"	"DHRS1"	chr14	-	24292651	24292784	24292183	24292330	24296508	24296588	51003	10	0			282	149	NA	NA	1.0		NA
51011	"ENSG00000257842.6"	"NOVA1-DT"	chr14	+	26637194	26637333	26598565	26600187	26724747	26724794	51011	8	2			288	149	NA	NA	0.674		NA
51029	"ENSG00000148331.12"	"ASB6"	chr9	-	129638572	129638659	129634604	129638457	129639201	129639310	51029	16	0			236	149	NA	NA	1.0		NA
51038	"ENSG00000092140.16"	"G2E3"	chr14	+	30602630	30602889	30601998	30602131	30605504	30605812	51038	0	10			298	149	NA	NA	0.0		NA
51039	"ENSG00000092140.16"	"G2E3"	chr14	+	30605504	30605812	30601998	30602131	30607887	30608002	51039	13	7			298	149	NA	NA	0.481		NA
51050	"ENSG00000092108.22"	"SCFD1"	chr14	+	30633946	30634037	30630476	30630565	30638124	30638247	51050	10	0			240	149	NA	NA	1.0		NA
51059	"ENSG00000092108.22"	"SCFD1"	chr14	+	30638124	30638247	30633929	30634037	30639776	30639864	51059	16	0			272	149	NA	NA	1.0		NA
51065	"ENSG00000092108.22"	"SCFD1"	chr14	+	30639776	30639864	30638106	30638247	30643315	30643405	51065	12	0			237	149	NA	NA	1.0		NA
51066	"ENSG00000092108.22"	"SCFD1"	chr14	+	30643315	30643405	30639776	30639864	30649527	30649583	51066	21	0			239	149	NA	NA	1.0		NA
51067	"ENSG00000092108.22"	"SCFD1"	chr14	+	30643879	30644018	30643315	30643405	30649527	30649583	51067	0	20			288	149	NA	NA	0.0		NA
51068	"ENSG00000092108.22"	"SCFD1"	chr14	+	30676783	30676855	30674983	30675065	30694772	30694869	51068	0	11			221	149	NA	NA	0.0		NA
51100	"ENSG00000165392.11"	"WRN"	chr8	+	31090464	31090532	31088889	31088965	31090833	31090942	51100	21	0			217	149	NA	NA	1.0		NA
51101	"ENSG00000151322.20"	"NPAS3"	chr14	+	33055904	33055994	32934932	32935003	33215181	33215426	51101	29	11			239	149	NA	NA	0.622		NA
51102	"ENSG00000151322.20"	"NPAS3"	chr14	+	33055904	33055994	32939316	32939366	33215181	33215426	51102	16	11			239	149	NA	NA	0.476		NA
51103	"ENSG00000151322.20"	"NPAS3"	chr14	+	33215536	33215587	33215181	33215426	33367185	33367268	51103	1	14			200	149	NA	NA	0.051		NA
51104	"ENSG00000151322.20"	"NPAS3"	chr14	+	33394198	33394244	33367185	33367268	33560120	33560210	51104	0	18			195	149	NA	NA	0.0		NA
51105	"ENSG00000151322.20"	"NPAS3"	chr14	+	33758748	33758848	33735213	33735332	33774336	33774530	51105	0	24			249	149	NA	NA	0.0		NA
51106	"ENSG00000177556.12"	"ATOX1"	chr5	-	151751703	151751779	151742315	151746449	151758545	151758631	51106	37	2			225	149	NA	NA	0.925		NA
51116	"ENSG00000129515.20"	"SNX6"	chr14	-	34604134	34604174	34603347	34603471	34605595	34605717	51116	1	11			189	149	NA	NA	0.067		NA
51117	"ENSG00000129515.20"	"SNX6"	chr14	-	34604134	34604268	34603347	34603471	34605595	34605717	51117	2	11			283	149	NA	NA	0.087		NA
51118	"ENSG00000129515.20"	"SNX6"	chr14	-	34608029	34608140	34605486	34605717	34609637	34609742	51118	12	0			260	149	NA	NA	1.0		NA
51120	"ENSG00000123992.20"	"DNPEP"	chr2	-	219385423	219385531	219384365	219384443	219385630	219385706	51120	12	0			257	149	NA	NA	1.0		NA
51123	"ENSG00000083857.15"	"FAT1"	chr4	-	186590367	186590403	186588391	186589220	186595688	186595826	51123	0	22			185	149	NA	NA	0.0		NA
51124	"ENSG00000083857.15"	"FAT1"	chr4	-	186590504	186590695	186588989	186589220	186595688	186595745	51124	0	22			298	149	NA	NA	0.0		NA
51135	"ENSG00000100883.13"	"SRP54"	chr14	+	34999557	34999649	34996676	34996787	35000935	35001020	51135	13	0			241	149	NA	NA	1.0		NA
51138	"ENSG00000100883.13"	"SRP54"	chr14	+	35000935	35001020	34999557	34999649	35007282	35007387	51138	10	2			234	149	NA	NA	0.761		NA
51139	"ENSG00000100883.13"	"SRP54"	chr14	+	35013345	35013494	35011508	35011659	35013801	35013902	51139	16	0			298	149	NA	NA	1.0		NA
51140	"ENSG00000100883.13"	"SRP54"	chr14	+	35018691	35018765	35014743	35014830	35018965	35019074	51140	18	0			223	149	NA	NA	1.0		NA
51141	"ENSG00000100883.13"	"SRP54"	chr14	+	35022909	35023080	35018965	35019074	35028087	35028183	51141	17	0			298	149	NA	NA	1.0		NA
51144	"ENSG00000100890.16"	"PRORP"	chr14	+	35126734	35126782	35122951	35124231	35127478	35127611	51144	10	0			197	149	NA	NA	1.0		NA
51146	"ENSG00000129691.16"	"ASH2L"	chr8	+	38107020	38107166	38106377	38106444	38110378	38110467	51146	13	0			295	149	NA	NA	1.0		NA
51151	"ENSG00000174373.17"	"RALGAPA1"	chr14	-	35700161	35700302	35688458	35690003	35721687	35721849	51151	5	14			290	149	NA	NA	0.155		NA
51160	"ENSG00000090612.22"	"ZNF268"	chr12	+	133187871	133188072	133181945	133182030	133191488	133191615	51160	12	0			298	149	NA	NA	1.0		NA
51178	"ENSG00000151338.19"	"MIPOL1"	chr14	+	37247102	37247240	37197912	37198104	37247828	37247907	51178	11	0			287	149	NA	NA	1.0		NA
51185	"ENSG00000145982.13"	"FARS2"	chr6	+	5404541	5404701	5368549	5369182	5431040	5431172	51185	9	5			298	149	NA	NA	0.474		NA
51190	"ENSG00000110324.11"	"IL10RA"	chr11	+	117989441	117989620	117986736	117988502	117993240	117993410	51190	33	0			298	149	NA	NA	1.0		NA
51192	"ENSG00000182400.15"	"TRAPPC6B"	chr14	-	39154210	39154294	39151745	39151839	39158284	39158402	51192	6	7			233	149	NA	NA	0.354		NA
51199	"ENSG00000169599.13"	"NFU1"	chr2	-	69423581	69423717	69419537	69419604	69431901	69432005	51199	20	0			285	149	NA	NA	1.0		NA
51200	"ENSG00000169599.13"	"NFU1"	chr2	-	69429903	69430021	69423581	69423717	69431901	69432005	51200	0	15			267	149	NA	NA	0.0		NA
51210	"ENSG00000165379.14"	"LRFN5"	chr14	+	41891249	41891962	41886605	41888010	41898916	41898960	51210	12	0			298	149	NA	NA	1.0		NA
51225	"ENSG00000237441.10"	"RGL2"	chr6	-	33296027	33296325	33295507	33295759	33296413	33296464	51225	61	0			298	149	NA	NA	1.0		NA
51227	"ENSG00000237441.10"	"RGL2"	chr6	-	33298454	33298651	33297031	33297115	33298869	33298942	51227	11	1			298	149	NA	NA	0.846		NA
51233	"ENSG00000139915.21"	"MDGA2"	chr14	-	46873432	46873591	46855023	46855154	46874044	46874200	51233	12	2			298	149	NA	NA	0.75		NA
51235	"ENSG00000132906.18"	"CASP9"	chr1	-	15495272	15495452	15490831	15494001	15504610	15504758	51235	22	0			298	149	NA	NA	1.0		NA
51240	"ENSG00000011258.16"	"MBTD1"	chr17	-	51202021	51202077	51201591	51201696	51202700	51202935	51240	1	9			205	149	NA	NA	0.075		NA
51242	"ENSG00000011258.16"	"MBTD1"	chr17	-	51259142	51259206	51225007	51225209	51259834	51259941	51242	8	4			213	149	NA	NA	0.583		NA
51243	"ENSG00000213741.11"	"RPS29"	chr14	-	49586284	49586478	49585949	49586049	49598399	49598683	51243	11	0			298	149	NA	NA	1.0		NA
51249	"ENSG00000165525.18"	"NEMF"	chr14	-	49796232	49796328	49795790	49795944	49799474	49799524	51249	0	12			245	149	NA	NA	0.0		NA
51251	"ENSG00000165525.18"	"NEMF"	chr14	-	49813987	49814050	49806020	49806133	49814753	49814807	51251	13	2			212	149	NA	NA	0.82		NA
51252	"ENSG00000165525.18"	"NEMF"	chr14	-	49833422	49833496	49832206	49832277	49834362	49834449	51252	9	1			223	149	NA	NA	0.857		NA
51253	"ENSG00000165525.18"	"NEMF"	chr14	-	49840717	49840866	49838138	49838206	49846139	49846265	51253	13	0			298	149	NA	NA	1.0		NA
51254	"ENSG00000165525.18"	"NEMF"	chr14	-	49846139	49846265	49840717	49840866	49851562	49851665	51254	20	0			275	149	NA	NA	1.0		NA
51255	"ENSG00000165525.18"	"NEMF"	chr14	-	49849628	49849707	49846138	49846265	49851562	49851665	51255	0	19			228	149	NA	NA	0.0		NA
51268	"ENSG00000100485.12"	"SOS2"	chr14	-	50174453	50174552	50161481	50161609	50180571	50180654	51268	13	0			248	149	NA	NA	1.0		NA
51269	"ENSG00000100485.12"	"SOS2"	chr14	-	50188496	50188700	50182462	50182606	50199690	50199855	51269	29	0			298	149	NA	NA	1.0		NA
51270	"ENSG00000100485.12"	"SOS2"	chr14	-	50215373	50215432	50204283	50204409	50231196	50231362	51270	0	11			208	149	NA	NA	0.0		NA
51271	"ENSG00000100504.17"	"PYGL"	chr14	-	50920540	50920623	50916961	50917105	50920955	50921067	51271	35	2			232	149	NA	NA	0.918		NA
51272	"ENSG00000100504.17"	"PYGL"	chr14	-	50937735	50937837	50935106	50935185	50944160	50944456	51272	22	0			251	149	NA	NA	1.0		NA
51277	"ENSG00000250021.7"	"ARPIN-AP3S2"	chr15	-	89903776	89903983	89903215	89903379	89908279	89908399	51277	20	0			298	149	NA	NA	1.0		NA
51283	"ENSG00000143418.20"	"CERS2"	chr1	-	150968917	150969091	150968394	150968512	150974618	150974835	51283	106	0			298	149	NA	NA	1.0		NA
51284	"ENSG00000143418.20"	"CERS2"	chr1	-	150968917	150969131	150968394	150968512	150974618	150974826	51284	71	0			298	149	NA	NA	1.0		NA
51287	"ENSG00000100519.12"	"PSMC6"	chr14	+	52711100	52711168	52708763	52708816	52711409	52711524	51287	11	0			217	149	NA	NA	1.0		NA
51289	"ENSG00000198252.12"	"STYX"	chr14	+	52756550	52756611	52750682	52750780	52757318	52757355	51289	11	1			210	149	NA	NA	0.886		NA
51295	"ENSG00000073712.15"	"FERMT2"	chr14	-	52881795	52881828	52881243	52881469	52893292	52893333	51295	0	14			182	149	NA	NA	0.0		NA
51296	"ENSG00000073712.15"	"FERMT2"	chr14	-	52948561	52948580	52919122	52919356	52950411	52950577	51296	0	13			168	149	NA	NA	0.0		NA
51298	"ENSG00000100523.16"	"DDHD1"	chr14	-	53058476	53058626	53055659	53055912	53061125	53061201	51298	29	0			298	149	NA	NA	1.0		NA
51299	"ENSG00000100523.16"	"DDHD1"	chr14	-	53091784	53091932	53073740	53073847	53093315	53093444	51299	14	1			297	149	NA	NA	0.875		NA
51306	"ENSG00000287151.1"	"C2orf27A"	chr2	+	131689138	131689352	131688165	131688303	131696868	131699779	51306	0	10			298	149	NA	NA	0.0		NA
51312	"ENSG00000197045.13"	"GMFB"	chr14	-	54482152	54482202	54481325	54481458	54483670	54483767	51312	25	3			199	149	NA	NA	0.862		NA
51313	"ENSG00000180008.9"	"SOCS4"	chr14	+	55031862	55031991	55027235	55027471	55042951	55049489	51313	9	22			278	149	NA	NA	0.18		NA
51314	"ENSG00000168175.15"	"MAPK1IP1L"	chr14	+	55061679	55061701	55051646	55051803	55062617	55063325	51314	33	0			171	149	NA	NA	1.0		NA
51324	"ENSG00000111707.12"	"SUDS3"	chr12	+	118401982	118402004	118401758	118401820	118403411	118403517	51324	22	0			171	149	NA	NA	1.0		NA
51325	"ENSG00000111707.12"	"SUDS3"	chr12	+	118404055	118404473	118403500	118403517	118411072	118411147	51325	0	21			298	149	NA	NA	0.0		NA
51327	"ENSG00000126777.18"	"KTN1"	chr14	+	55601756	55601880	55580253	55580354	55612018	55612571	51327	6	5			273	149	NA	NA	0.396		NA
51329	"ENSG00000126777.18"	"KTN1"	chr14	+	55629956	55630097	55627911	55628028	55633234	55633341	51329	78	0			290	149	NA	NA	1.0		NA
51330	"ENSG00000126777.18"	"KTN1"	chr14	+	55650568	55650637	55650327	55650418	55651889	55651927	51330	34	8			218	149	NA	NA	0.744		NA
51331	"ENSG00000126777.18"	"KTN1"	chr14	+	55651286	55651375	55650568	55650637	55651889	55651927	51331	0	23			238	149	NA	NA	0.0		NA
51332	"ENSG00000126777.18"	"KTN1"	chr14	+	55663954	55664041	55661273	55661612	55667240	55667330	51332	6	12			236	149	NA	NA	0.24		NA
51333	"ENSG00000126777.18"	"KTN1"	chr14	+	55673171	55673255	55672928	55673012	55675834	55675918	51333	14	14			233	149	NA	NA	0.39		NA
51334	"ENSG00000126777.18"	"KTN1"	chr14	+	55680664	55680741	55679662	55679685	55684098	55684253	51334	0	11			226	149	NA	NA	0.0		NA
51335	"ENSG00000126777.18"	"KTN1"	chr14	+	55680685	55680741	55679564	55679685	55684098	55684579	51335	0	11			205	149	NA	NA	0.0		NA
51352	"ENSG00000257621.9"	"PSMA3-AS1"	chr14	-	58293065	58293138	58291634	58291707	58297954	58298084	51352	0	17			222	149	NA	NA	0.0		NA
51353	"ENSG00000257621.9"	"PSMA3-AS1"	chr14	-	58293313	58293544	58291634	58291707	58297954	58298132	51353	0	17			298	149	NA	NA	0.0		NA
51354	"ENSG00000257621.9"	"PSMA3-AS1"	chr14	-	58293765	58295811	58291634	58291707	58297954	58298120	51354	0	17			298	149	NA	NA	0.0		NA
51355	"ENSG00000100578.18"	"KIAA0586"	chr14	+	58428237	58428463	58427384	58427637	58429362	58429433	51355	10	0			298	149	NA	NA	1.0		NA
51356	"ENSG00000100578.18"	"KIAA0586"	chr14	+	58428271	58428463	58427401	58427637	58429362	58429433	51356	10	0			298	149	NA	NA	1.0		NA
51358	"ENSG00000100578.18"	"KIAA0586"	chr14	+	58440069	58440160	58432387	58432457	58442705	58442880	51358	0	11			240	149	NA	NA	0.0		NA
51359	"ENSG00000100578.18"	"KIAA0586"	chr14	+	58441220	58441343	58432387	58432457	58442705	58442880	51359	0	11			272	149	NA	NA	0.0		NA
51363	"ENSG00000100578.18"	"KIAA0586"	chr14	+	58450578	58450746	58448339	58448493	58453349	58453473	51363	15	1			298	149	NA	NA	0.882		NA
51365	"ENSG00000100578.18"	"KIAA0586"	chr14	+	58459842	58460070	58458472	58458545	58460985	58461160	51365	18	0			298	149	NA	NA	1.0		NA
51366	"ENSG00000100578.18"	"KIAA0586"	chr14	+	58472198	58472279	58470612	58470723	58474606	58474797	51366	13	3			230	149	NA	NA	0.737		NA
51368	"ENSG00000100578.18"	"KIAA0586"	chr14	+	58492143	58492275	58490163	58490240	58498782	58498960	51368	24	1			281	149	NA	NA	0.927		NA
51370	"ENSG00000100578.18"	"KIAA0586"	chr14	+	58495482	58495614	58492143	58492275	58498782	58498960	51370	1	9			281	149	NA	NA	0.056		NA
51377	"ENSG00000198901.14"	"PRC1"	chr15	-	90970403	90970514	90969446	90969623	90974135	90974246	51377	15	0			260	149	NA	NA	1.0		NA
51378	"ENSG00000198901.14"	"PRC1"	chr15	-	90981498	90981669	90980883	90981033	90981747	90981981	51378	15	0			298	149	NA	NA	1.0		NA
51379	"ENSG00000198901.14"	"PRC1"	chr15	-	90982621	90982745	90981908	90981981	90984017	90984140	51379	1	46			273	149	NA	NA	0.012		NA
51381	"ENSG00000198901.14"	"PRC1"	chr15	-	90984017	90984140	90981498	90981981	90984692	90984825	51381	49	0			272	149	NA	NA	1.0		NA
51382	"ENSG00000198901.14"	"PRC1"	chr15	-	90984017	90984140	90981498	90981981	90994406	90994537	51382	29	0			272	149	NA	NA	1.0		NA
51384	"ENSG00000198901.14"	"PRC1"	chr15	-	90984692	90984825	90983905	90984140	90994406	90994500	51384	23	0			282	149	NA	NA	1.0		NA
51386	"ENSG00000139970.18"	"RTN1"	chr14	-	59605367	59605506	59603851	59603921	59607284	59607492	51386	52	0			288	149	NA	NA	1.0		NA
51388	"ENSG00000100997.20"	"ABHD12"	chr20	-	25300698	25300884	25294741	25295030	25302218	25302346	51388	30	4			298	149	NA	NA	0.789		NA
51389	"ENSG00000100997.20"	"ABHD12"	chr20	-	25301248	25301294	25300216	25300884	25302218	25302346	51389	0	30			195	149	NA	NA	0.0		NA
51390	"ENSG00000100997.20"	"ABHD12"	chr20	-	25301331	25301378	25300216	25300884	25302218	25302346	51390	0	30			196	149	NA	NA	0.0		NA
51391	"ENSG00000100997.20"	"ABHD12"	chr20	-	25301718	25301833	25300216	25300884	25302218	25302346	51391	0	30			264	149	NA	NA	0.0		NA
51392	"ENSG00000100997.20"	"ABHD12"	chr20	-	25301718	25302034	25300212	25300884	25302218	25302346	51392	0	30			298	149	NA	NA	0.0		NA
51393	"ENSG00000100997.20"	"ABHD12"	chr20	-	25302218	25302276	25300216	25300884	25303549	25303628	51393	13	0			207	149	NA	NA	1.0		NA
51395	"ENSG00000100997.20"	"ABHD12"	chr20	-	25302218	25302346	25300213	25300884	25303549	25303628	51395	50	0			277	149	NA	NA	1.0		NA
51396	"ENSG00000100997.20"	"ABHD12"	chr20	-	25303549	25303628	25302218	25302346	25306832	25306915	51396	34	0			228	149	NA	NA	1.0		NA
51397	"ENSG00000100997.20"	"ABHD12"	chr20	-	25306832	25306915	25303262	25303628	25307965	25308045	51397	22	0			232	149	NA	NA	1.0		NA
51398	"ENSG00000100997.20"	"ABHD12"	chr20	-	25309445	25309575	25308456	25308494	25314924	25314970	51398	11	0			279	149	NA	NA	1.0		NA
51400	"ENSG00000100997.20"	"ABHD12"	chr20	-	25320198	25320318	25317047	25317078	25323324	25323430	51400	15	1			269	149	NA	NA	0.893		NA
51401	"ENSG00000100997.20"	"ABHD12"	chr20	-	25338884	25339004	25323324	25323430	25339226	25339351	51401	2	10			269	149	NA	NA	0.1		NA
51406	"ENSG00000112139.17"	"MDGA1"	chr6	-	37645932	37645956	37644496	37644649	37646197	37646375	51406	44	2			173	149	NA	NA	0.95		NA
51407	"ENSG00000112139.17"	"MDGA1"	chr6	-	37654273	37654543	37652010	37652340	37654799	37654932	51407	36	1			298	149	NA	NA	0.947		NA
51408	"ENSG00000112139.17"	"MDGA1"	chr6	-	37654799	37655896	37652010	37652340	37658244	37658419	51408	12	0			298	149	NA	NA	1.0		NA
51414	"ENSG00000126773.13"	"PCNX4"	chr14	+	60107585	60108327	60091922	60092419	60114699	60114879	51414	15	18			298	149	NA	NA	0.294		NA
51415	"ENSG00000126773.13"	"PCNX4"	chr14	+	60133655	60133785	60125636	60125823	60133969	60134809	51415	0	14			279	149	NA	NA	0.0		NA
51416	"ENSG00000090060.19"	"PAPOLA"	chr14	+	96525309	96525391	96520963	96521072	96527429	96527496	51416	11	0			231	149	NA	NA	1.0		NA
51417	"ENSG00000090060.19"	"PAPOLA"	chr14	+	96527429	96527539	96525309	96525391	96527952	96528002	51417	15	1			259	149	NA	NA	0.896		NA
51418	"ENSG00000090060.19"	"PAPOLA"	chr14	+	96527952	96528006	96525309	96525391	96531474	96531586	51418	10	0			203	149	NA	NA	1.0		NA
51419	"ENSG00000090060.19"	"PAPOLA"	chr14	+	96534490	96534563	96532510	96532649	96535878	96535999	51419	25	2			222	149	NA	NA	0.893		NA
51420	"ENSG00000090060.19"	"PAPOLA"	chr14	+	96536975	96537060	96535878	96535999	96542242	96542296	51420	14	1			234	149	NA	NA	0.899		NA
51421	"ENSG00000090060.19"	"PAPOLA"	chr14	+	96547796	96547918	96544148	96544258	96552479	96552543	51421	43	1			271	149	NA	NA	0.959		NA
51422	"ENSG00000090060.19"	"PAPOLA"	chr14	+	96560648	96560711	96556174	96556413	96562818	96562893	51422	16	5			212	149	NA	NA	0.692		NA
51423	"ENSG00000090060.19"	"PAPOLA"	chr14	+	96562818	96562893	96556174	96556413	96564954	96564988	51423	12	17			224	149	NA	NA	0.32		NA
51432	"ENSG00000100644.17"	"HIF1A"	chr14	+	61720378	61720572	61695539	61695839	61721508	61721654	51432	14	0			298	149	NA	NA	1.0		NA
51433	"ENSG00000100644.17"	"HIF1A"	chr14	+	61720381	61720572	61695512	61695839	61721508	61721654	51433	32	0			298	149	NA	NA	1.0		NA
51434	"ENSG00000100644.17"	"HIF1A"	chr14	+	61745690	61745817	61744704	61744813	61746933	61747771	51434	56	4			276	149	NA	NA	0.883		NA
51439	"ENSG00000173588.16"	"CEP83"	chr12	-	94412317	94412429	94411696	94411847	94412516	94412591	51439	24	2			261	149	NA	NA	0.873		NA
51442	"ENSG00000168488.19"	"ATXN2L"	chr16	+	28832495	28832567	28832186	28832399	28832816	28832887	51442	54	1			221	149	NA	NA	0.973		NA
51443	"ENSG00000168488.19"	"ATXN2L"	chr16	+	28832816	28832887	28832495	28832567	28833058	28833354	51443	60	0			220	149	NA	NA	1.0		NA
51447	"ENSG00000154001.14"	"PPP2R5E"	chr14	-	63453688	63453885	63421992	63422094	63539528	63539692	51447	50	2			298	149	NA	NA	0.926		NA
51454	"ENSG00000100714.17"	"MTHFD1"	chr14	+	64417887	64418024	64415637	64415739	64419813	64419925	51454	20	0			286	149	NA	NA	1.0		NA
51461	"ENSG00000126804.14"	"ZBTB1"	chr14	+	64511248	64511384	64504725	64504946	64521486	64523898	51461	0	16			285	149	NA	NA	0.0		NA
51465	"ENSG00000258289.10"	"CHURC1"	chr14	+	64926009	64926080	64923990	64924126	64932137	64935368	51465	9	1			220	149	NA	NA	0.859		NA
51471	"ENSG00000125952.20"	"MAX"	chr14	-	65077327	65077428	65075123	65076663	65077912	65078036	51471	1	20			250	149	NA	NA	0.029		NA
51472	"ENSG00000125952.20"	"MAX"	chr14	-	65077343	65077428	65075126	65076663	65077912	65078036	51472	2	20			234	149	NA	NA	0.06		NA
51474	"ENSG00000125952.20"	"MAX"	chr14	-	65093707	65093815	65075201	65078036	65101545	65101572	51474	22	0			257	149	NA	NA	1.0		NA
51475	"ENSG00000125952.20"	"MAX"	chr14	-	65101545	65101572	65093497	65093815	65102303	65102339	51475	14	14			176	149	NA	NA	0.458		NA
51480	"ENSG00000072210.19"	"ALDH3A2"	chr17	+	19651546	19651778	19648525	19649124	19652546	19652600	51480	18	0			298	149	NA	NA	1.0		NA
51481	"ENSG00000072210.19"	"ALDH3A2"	chr17	+	19655280	19655387	19652546	19652632	19656365	19656574	51481	0	12			256	149	NA	NA	0.0		NA
51482	"ENSG00000072210.19"	"ALDH3A2"	chr17	+	19656365	19656574	19652546	19652632	19661126	19661268	51482	12	0			298	149	NA	NA	1.0		NA
51483	"ENSG00000072210.19"	"ALDH3A2"	chr17	+	19657720	19657862	19656487	19656574	19661126	19661268	51483	13	0			291	149	NA	NA	1.0		NA
51484	"ENSG00000072210.19"	"ALDH3A2"	chr17	+	19657744	19657862	19654905	19656574	19661126	19661268	51484	53	0			267	149	NA	NA	1.0		NA
51485	"ENSG00000072210.19"	"ALDH3A2"	chr17	+	19664947	19665047	19663332	19663499	19671720	19671956	51485	20	0			249	149	NA	NA	1.0		NA
51486	"ENSG00000072210.19"	"ALDH3A2"	chr17	+	19671720	19671956	19663332	19665047	19675495	19675499	51486	24	0			298	149	NA	NA	1.0		NA
51487	"ENSG00000072210.19"	"ALDH3A2"	chr17	+	19671720	19671956	19663332	19665047	19675557	19675644	51487	30	0			298	149	NA	NA	1.0		NA
51488	"ENSG00000072210.19"	"ALDH3A2"	chr17	+	19671720	19671956	19663332	19665047	19685274	19685700	51488	17	0			298	149	NA	NA	1.0		NA
51489	"ENSG00000072210.19"	"ALDH3A2"	chr17	+	19673150	19673275	19671720	19671956	19675495	19675499	51489	6	7			274	149	NA	NA	0.318		NA
51490	"ENSG00000072210.19"	"ALDH3A2"	chr17	+	19673150	19673275	19671720	19671956	19675557	19675741	51490	4	13			274	149	NA	NA	0.143		NA
51492	"ENSG00000072210.19"	"ALDH3A2"	chr17	+	19673206	19673275	19671798	19671956	19675557	19675907	51492	0	13			218	149	NA	NA	0.0		NA
51494	"ENSG00000033170.17"	"FUT8"	chr14	+	65455620	65455718	65410591	65411993	65561336	65561652	51494	15	0			247	149	NA	NA	1.0		NA
51495	"ENSG00000033170.17"	"FUT8"	chr14	+	65455620	65455718	65412729	65413214	65561336	65561652	51495	22	0			247	149	NA	NA	1.0		NA
51496	"ENSG00000033170.17"	"FUT8"	chr14	+	65479706	65479784	65455620	65455718	65561336	65561685	51496	0	14			227	149	NA	NA	0.0		NA
51497	"ENSG00000033170.17"	"FUT8"	chr14	+	65516242	65516388	65455620	65455718	65561336	65561610	51497	0	14			295	149	NA	NA	0.0		NA
51498	"ENSG00000033170.17"	"FUT8"	chr14	+	65561336	65561766	65455620	65455718	65615977	65616093	51498	15	0			298	149	NA	NA	1.0		NA
51518	"ENSG00000171723.16"	"GPHN"	chr14	+	66924193	66924292	66922665	66922938	66965190	66965325	51518	35	3			248	149	NA	NA	0.875		NA
51519	"ENSG00000171723.16"	"GPHN"	chr14	+	66985681	66985738	66965190	66965325	67023632	67023675	51519	0	13			206	149	NA	NA	0.0		NA
