SpliceID	Histology
SE=NBPF12:146951814-146952037_146951347-146951489_146959858-146960006_skipping	Other high-grade glioma
SE=RPL18A:17861293-17861307_17859931-17859974_17862093-17862223_skipping	Other high-grade glioma
SE=RABGAP1L:174702113-174702256_174699524-174699650_174752312-174752354_skipping	Other high-grade glioma
SE=UBAP2:33956079-33956146_33953284-33953474_33971650-33971737_skipping	Other high-grade glioma
SE=COL27A1:114205102-114205146_114195958-114196012_114205758-114205812_skipping	Other high-grade glioma
SE=YY1AP1:155680416-155680456_155679408-155679512_155688658-155688698_skipping	Other high-grade glioma
SE=RREB1:7176655-7176773_7107798-7108060_7181123-7181158_skipping	Other high-grade glioma
SE=PHKA2:18918681-18918854_18910871-18910960_18920031-18920201_skipping	Other high-grade glioma
SE=ZNF334:46509605-46509751_46504613-46504740_46513496-46513555_skipping	Other high-grade glioma
SE=EFL1:82252691-82252775_82241269-82241403_82261687-82261797_skipping	Other high-grade glioma
SE=ADGRA2:37829488-37829559_37829260-37829332_37829850-37829993_skipping	Other high-grade glioma
SE=RBM7:114401698-114401860_114400029-114400767_114405705-114405799_skipping	Other high-grade glioma
SE=FOXN3:89350672-89350808_89280949-89281014_89411933-89412017_skipping	Other high-grade glioma
SE=SLAIN2:48382568-48382927_48379689-48379848_48383646-48383784_skipping	Other high-grade glioma
SE=FAHD2B:97090109-97090325_97085698-97086198_97091461-97091712_skipping	Other high-grade glioma
A5SS=ZFP90:68539291-68539487_68539290-68539469_68539757-68539825_skipping	Other high-grade glioma
SE=PTBP1:805513-805569_805012-805187_806407-806556_skipping	Other high-grade glioma
SE=DOCK8:429702-429854_428361-428496_432165-432324_skipping	Other high-grade glioma
SE=BTBD19:44810213-44810249_44808810-44808906_44810553-44810607_skipping	Other high-grade glioma
A5SS=KANK1:470556-470682_470555-470677_471445-471586_skipping	Other high-grade glioma
SE=SSR1:7303550-7303633_7301389-7301572_7309916-7310029_skipping	Other high-grade glioma
SE=SSR1:7303550-7303637_7301309-7301572_7309916-7310029_skipping	Other high-grade glioma
SE=NFIB:14146689-14146807_14120439-14120624_14150144-14150265_skipping	Other high-grade glioma
SE=HIRA:19361237-19361341_19359335-19359484_19361726-19361931_skipping	Other high-grade glioma
SE=LAMB2:49132116-49132189_49131534-49131723_49132269-49132405_skipping	Other high-grade glioma
SE=CERS4:8254499-8254616_8210705-8210862_8255606-8255655_skipping	Other high-grade glioma
SE=ITGA5:54409485-54409597_54409231-54409352_54418980-54419220_skipping	Other high-grade glioma
SE=YAP1:102223622-102223752_102209516-102209564_102229701-102229940_skipping	Other high-grade glioma
RI=EYS:65494663-65495607_65494662-65495363_65495476-65495607_skipping	Other high-grade glioma
SE=KMT2B:35722995-35723272_35722567-35722718_35723446-35723502_skipping	Other high-grade glioma
SE=CDK1:60780141-60780202_60778453-60778570_60784704-60784861_skipping	Other high-grade glioma
SE=DGKB:14757655-14757731_14736040-14736194_14841193-14841347_skipping	Other high-grade glioma
SE=PIEZO2:10871253-10871415_10857000-10857211_10911185-10911228_skipping	Other high-grade glioma
A3SS=ASL:66086744-66088921_66088806-66088921_66086584-66086662_skipping	Other high-grade glioma
SE=ADAMTSL1:18795397-18795524_18776780-18777906_18817108-18817237_skipping	Other high-grade glioma
SE=ERBB2:39710340-39710481_39709812-39709881_39711927-39712047_skipping	Other high-grade glioma
A5SS=CTNND1:57761797-57762119_57761796-57762046_57795576-57795729_skipping	Other high-grade glioma
SE=EPHX1:225838654-225838881_225831778-225831959_225839216-225839346_skipping	Other high-grade glioma
SE=VWA5B1:20327890-20328000_20323355-20323532_20330179-20330382_skipping	Other high-grade glioma
A5SS=TMEM9:201146740-201146848_201146770-201146848_201145108-201145335_skipping	Other high-grade glioma
SE=DST:56506667-56506789_56506442-56506544_56508528-56508755_skipping	Other high-grade glioma
SE=CAPZA1:112653598-112653661_112649417-112649469_112659021-112659101_skipping	Other high-grade glioma
SE=ENSG00000243696:52826541-52826651_52825885-52826014_52826790-52826953_skipping	Other high-grade glioma
SE=RBFOX3:79106651-79106785_79101583-79101644_79115493-79115748_skipping	Other high-grade glioma
SE=ITPR1:4680553-4680691_4676613-4676801_4681363-4681418_skipping	Other high-grade glioma
SE=IRAG1:10604405-10604545_10603119-10603251_10606741-10606772_skipping	Other high-grade glioma
SE=ENSG00000288721:41907016-41907287_41891793-41891875_41909268-41909522_skipping	Other high-grade glioma
A3SS=NSUN5P1:75415592-75416191_75416102-75416191_75415119-75415234_skipping	Other high-grade glioma
SE=ZNF76:35290253-35290382_35287645-35287845_35290640-35291403_skipping	Other high-grade glioma
SE=ZNF76:35290266-35290382_35287645-35287845_35290640-35290716_skipping	Other high-grade glioma
SE=SGCE:94629719-94629841_94623324-94628359_94639340-94639448_skipping	Other high-grade glioma
SE=BTN3A3:26443367-26443442_26440471-26440648_26443569-26443659_skipping	Other high-grade glioma
SE=FAM3A:154515760-154515812_154512822-154512936_154515909-154516160_skipping	Other high-grade glioma
SE=PLCB3:64254898-64255038_64254747-64254816_64255233-64255313_skipping	Other high-grade glioma
SE=SORBS3:22566822-22566868_22566660-22566713_22567060-22567175_skipping	Other high-grade glioma
SE=MOBP:39502535-39502876_39502065-39502275_39513382-39513606_skipping	Other high-grade glioma
SE=PRRC2A:31629144-31629334_31627764-31628239_31629547-31629845_skipping	Other high-grade glioma
SE=DDX6:118759922-118760044_118758773-118758902_118763211-118763306_skipping	Other high-grade glioma
SE=PGLS:17517288-17517389_17515741-17516280_17520943-17521288_skipping	Other high-grade glioma
SE=RSAD1:50483340-50483487_50482642-50482706_50483705-50483760_skipping	Other high-grade glioma
SE=RBMX2:130409257-130409386_130403801-130403853_130411347-130411524_skipping	Other high-grade glioma
SE=RPL9:39456406-39456538_39454863-39454944_39457585-39457681_skipping	Other high-grade glioma
SE=ANK1:41672354-41672529_41668340-41668564_41684543-41684690_skipping	Other high-grade glioma
SE=ANK1:41672354-41672912_41668266-41668564_41684543-41684690_skipping	Other high-grade glioma
SE=NIT1:161119493-161119612_161119133-161119388_161119818-161119952_skipping	Other high-grade glioma
SE=NIT1:161119509-161119612_161118907-161119388_161119818-161119943_skipping	Other high-grade glioma
SE=DARS1:135916226-135916372_135914468-135914511_135920452-135920553_skipping	Other high-grade glioma
SE=NUMBL:40673344-40673649_40669897-40670020_40677231-40677421_skipping	Other high-grade glioma
SE=NCLN:3204005-3204144_3203755-3203844_3204572-3204751_skipping	Other high-grade glioma
SE=DNAH2:7799103-7799242_7798557-7798718_7801577-7801710_skipping	Other high-grade glioma
SE=RIOK1:7396703-7396772_7395020-7395143_7398697-7398740_skipping	Other high-grade glioma
SE=TTC38:46281599-46281718_46278585-46278661_46283972-46284032_skipping	Other high-grade glioma
SE=PTK2:140706119-140706205_140700890-140701022_140717597-140717709_skipping	Other high-grade glioma
SE=FOXRED1:126275327-126275428_126274926-126275021_126275793-126275870_skipping	Other high-grade glioma
SE=PPP1CB:28781738-28781842_28778808-28779039_28783906-28783978_skipping	Other high-grade glioma
SE=TOM1L2:17869340-17869473_17862730-17862848_17879626-17879743_skipping	Other high-grade glioma
SE=TMEM131L:153627605-153627687_153626146-153626225_153634191-153634280_skipping	Other high-grade glioma
SE=CHD7:60844864-60845063_60841846-60842052_60845249-60845409_skipping	Other high-grade glioma
SE=HSPE1-MOB4:197540111-197540153_197535529-197535630_197540350-197540437_skipping	Other high-grade glioma
A3SS=FMR1:147944884-147945051_147944904-147945051_147943130-147943326_skipping	Other high-grade glioma
SE=TBC1D5:17258506-17258591_17238162-17238419_17291894-17292001_skipping	Other high-grade glioma
SE=LINC00630:102839801-102839863_102816991-102817082_102845856-102846020_skipping	Other high-grade glioma
SE=CDH23:71730469-71730604_71725371-71725520_71734239-71734341_skipping	Other high-grade glioma
SE=MCAM:119311530-119311651_119310755-119311421_119311807-119311949_skipping	Other high-grade glioma
SE=HCLS1:121657279-121657352_121647318-121647448_121658263-121658347_skipping	Other high-grade glioma
SE=SHTN1:116927792-116927891_116921433-116921516_116929848-116930002_skipping	Other high-grade glioma
SE=MAP3K19:134999937-135000015_134998737-134998997_135005434-135005531_skipping	Other high-grade glioma
SE=CFAP36:55537483-55537585_55535711-55535763_55538764-55539543_skipping	Other high-grade glioma
SE=SLC47A1:19560188-19560296_19555994-19556062_19566789-19566859_skipping	Other high-grade glioma
SE=PEAK1:77365163-77365225_77252366-77252526_77420005-77420094_skipping	Other high-grade glioma
SE=ENSG00000227455:164829521-164829981_164827782-164827963_164831020-164831908_skipping	Other high-grade glioma
SE=ENSG00000227455:164829521-164830071_164827731-164827963_164831020-164832114_skipping	Other high-grade glioma
SE=NBPF11:148126829-148127038_148123852-148124067_148135671-148135813_skipping	Other high-grade glioma
SE=PDE4DIPP6:148424063-148424189_148420371-148420607_148425505-148425664_skipping	Other high-grade glioma
SE=NCK2:105855048-105855289_105816429-105816613_105881327-105881534_skipping	Other high-grade glioma
SE=ENSG00000231252:60726410-60726476_60704777-60704959_60729574-60729667_skipping	Other high-grade glioma
SE=BORCS7-ASMT:102876954-102877035_102874591-102874661_102878378-102878510_skipping	Other high-grade glioma
SE=BUD23:73686636-73686731_73683766-73683804_73690915-73691012_skipping	Other high-grade glioma
SE=POT1-AS1:125116874-125117028_125099403-125099513_125125824-125125907_skipping	Other high-grade glioma
SE=PPIG:169606103-169606146_169604186-169604261_169607103-169607148_skipping	Other high-grade glioma
SE=ARHGEF15:8319007-8319159_8318749-8318910_8319311-8319394_skipping	Other high-grade glioma
SE=WDR44:118378419-118378452_118346072-118346580_118394054-118394185_skipping	Other high-grade glioma
SE=ZBTB20:115071219-115071414_114900303-114900342_115100174-115100295_skipping	Other high-grade glioma
SE=TMTC1:29660804-29660885_29659879-29659983_29751665-29751872_skipping	Other high-grade glioma
SE=KCTD1:26501072-26501250_26476514-26476659_26548890-26549435_skipping	Other high-grade glioma
SE=ILDR2:166935301-166935477_166922592-166922809_166936590-166936737_skipping	Other high-grade glioma
SE=FPGS:127806973-127807087_127804635-127804700_127807420-127807482_skipping	Other high-grade glioma
SE=SSBP2:81440558-81440636_81437429-81437458_81448789-81448825_skipping	Other high-grade glioma
SE=RCOR3:211312720-211312961_211289177-211289396_211313423-211313839_skipping	Other high-grade glioma
SE=SORCS3:104842792-104842859_104641289-104641954_104915832-104915932_skipping	Other high-grade glioma
SE=RCL1:4833154-4833228_4826857-4827033_4834140-4834265_skipping	Other high-grade glioma
SE=INPP5E:136432479-136432586_136431823-136431985_136432955-136433075_skipping	Other high-grade glioma
SE=TNC:115062917-115063189_115059729-115060002_115073602-115073866_skipping	Other high-grade glioma
SE=MED25:49828449-49828547_49818570-49818616_49828969-49829090_skipping	Other high-grade glioma
SE=MACROD2:15885764-15885811_15862742-15862826_15933275-15933338_skipping	Other high-grade glioma
SE=MCMBP:119842472-119842595_119840842-119840960_119843253-119843426_skipping	Other high-grade glioma
SE=COL27A1:114236981-114237034_114235598-114235652_114237661-114237715_skipping	Other high-grade glioma
SE=CFAP70:73291226-73291444_73278178-73278337_73291639-73291755_skipping	Other high-grade glioma
SE=TXNDC5:7889495-7889581_7888704-7888848_7891620-7891736_skipping	Other high-grade glioma
SE=GGT7:34856806-34856893_34854795-34854923_34859442-34859639_skipping	Other high-grade glioma
SE=CHD3:7910428-7910591_7909142-7909384_7910846-7910973_skipping	Other high-grade glioma
SE=KIAA1191:176348250-176348356_176347920-176348063_176361601-176361739_skipping	Other high-grade glioma
SE=PTOV1:49857904-49857977_49857692-49857782_49858056-49858114_skipping	Other high-grade glioma
SE=NEK6:124339571-124339665_124327337-124327445_124347708-124347797_skipping	Other high-grade glioma
SE=ATP6V1D:67347409-67347453_67343371-67343438_67349036-67349061_skipping	Other high-grade glioma
SE=EIF3H:116726016-116726172_116648805-116648926_116755665-116755797_skipping	Other high-grade glioma
SE=DUS2:68054574-68054617_68053563-68053655_68056363-68056376_skipping	Other high-grade glioma
SE=FBLN1:45574511-45574653_45550491-45550615_45576976-45577108_skipping	Other high-grade glioma
SE=FKTN:105615278-105615407_105607818-105607951_105617958-105618092_skipping	Other high-grade glioma
SE=VWA3B:98270682-98270883_98256123-98256174_98290510-98290622_skipping	Other high-grade glioma
SE=PPP1R13B:103736003-103736202_103733194-103735195_103737693-103737860_skipping	Other high-grade glioma
SE=PPM1B:44209264-44209327_44202016-44202045_44217966-44218078_skipping	Other high-grade glioma
SE=ENSG00000287908:57624003-57624098_57623835-57623913_57624865-57624982_skipping	Other high-grade glioma
SE=MYO1G:44964415-44964519_44962969-44964162_44964944-44965089_skipping	Other high-grade glioma
SE=THEMIS2:27882513-27883043_27881970-27882077_27885294-27885417_skipping	Other high-grade glioma
A5SS=THEMIS2:27881971-27883043_27881970-27882077_27885294-27885451_skipping	Other high-grade glioma
SE=GALC:87976358-87976488_87968334-87968490_87982204-87982243_skipping	Other high-grade glioma
SE=STMN4:27242397-27242492_27241053-27241262_27258350-27258401_skipping	Other high-grade glioma
SE=WDR33:127763062-127763159_127726650-127726777_127764827-127764979_skipping	Other high-grade glioma
SE=PRKAR1B:584508-584568_579255-579377_596145-596304_skipping	Other high-grade glioma
SE=RADIL:4822394-4822554_4817238-4817351_4832140-4832178_skipping	Other high-grade glioma
SE=PEX14:10627272-10627363_10624339-10624437_10629530-10630758_skipping	Other high-grade glioma
SE=HMBOX1:28963811-28963890_28890394-28890678_28970042-28970373_skipping	Other high-grade glioma
SE=CCDC102B:68823366-68823416_68716527-68716594_68836748-68837040_skipping	Other high-grade glioma
SE=VPS26C:37240496-37240639_37232376-37232451_37267237-37267318_skipping	Other high-grade glioma
SE=DRP2:101254859-101254924_101254424-101254561_101256117-101256261_skipping	Other high-grade glioma
SE=FAM102A:127948071-127948225_127945648-127945753_127979991-127980989_skipping	Other high-grade glioma
SE=PDCD11:103400397-103400528_103398415-103398528_103403117-103403285_skipping	Other high-grade glioma
SE=ACP1:275140-275201_272036-272150_277226-277261_skipping	Other high-grade glioma
SE=IST1:71924773-71924817_71922473-71922680_71927613-71929010_skipping	Other high-grade glioma
SE=SSUH2:8629664-8629726_8626913-8627783_8630804-8630929_skipping	Other high-grade glioma
SE=MIR100HG:122067383-122067511_122066135-122066434_122068944-122069181_skipping	Other high-grade glioma
SE=PHB2:6969507-6969577_6968410-6968587_6970195-6970280_skipping	Other high-grade glioma
SE=PHAF1:67125959-67126042_67120094-67120194_67134167-67134265_skipping	Other high-grade glioma
SE=SPIRE1:12506477-12506641_12496015-12496102_12535475-12535601_skipping	Other high-grade glioma
SE=DDX50:68936006-68936079_68934798-68934918_68936935-68937095_skipping	Other high-grade glioma
SE=UGGT1:128107938-128108068_128097428-128097564_128109633-128109746_skipping	Other high-grade glioma
SE=TCF4:55257315-55257391_55254496-55254700_55259948-55260027_skipping	Other high-grade glioma
SE=COL18A1:45492535-45492564_45491224-45491314_45492686-45492713_skipping	Other high-grade glioma
SE=POGZ:151407235-151407291_151406606-151407023_151408099-151408240_skipping	Other high-grade glioma
SE=ZNF671:57723214-57723340_57722321-57722422_57727390-57727622_skipping	Other high-grade glioma
SE=POLI:54271360-54271485_54269516-54269661_54277702-54277855_skipping	Other high-grade glioma
SE=CAPRIN1:34082825-34082877_34079627-34079765_34086063-34086219_skipping	Other high-grade glioma
A5SS=HLA-C:31269493-31270085_31269965-31270085_31269337-31269385_skipping	Other high-grade glioma
SE=TUT4:52468181-52468267_52446589-52446667_52471951-52472102_skipping	Other high-grade glioma
SE=ANXA4:69788054-69788141_69741973-69742175_69804532-69804589_skipping	Other high-grade glioma
SE=PFKFB3:6217135-6217191_6216705-6216780_6219568-6219693_skipping	Other high-grade glioma
SE=RUNDC3A:44312580-44312695_44308412-44308939_44313417-44313503_skipping	Other high-grade glioma
SE=SLC22A23:3415752-3415855_3323341-3324002_3455905-3456043_skipping	Other high-grade glioma
SE=GIGYF2:232790698-232790915_232787149-232787329_232791007-232791170_skipping	Other high-grade glioma
SE=HSPA12A:116705151-116705278_116700942-116701129_116742429-116742566_skipping	Other high-grade glioma
SE=PTK7:43129727-43129829_43128976-43129264_43130510-43130661_skipping	Other high-grade glioma
SE=ARFGEF1:67275976-67276109_67271701-67271936_67277281-67277457_skipping	Other high-grade glioma
SE=PIEZO1:88722218-88722397_88721807-88722066_88722582-88722689_skipping	Other high-grade glioma
SE=NCAM2:21410274-21410461_21373862-21374013_21418472-21418569_skipping	Other high-grade glioma
SE=TNFRSF1B:12201967-12202171_12192862-12193098_12206739-12209220_skipping	Other high-grade glioma
SE=CRMP1:5861026-5861210_5856142-5856307_5888227-5888481_skipping	Other high-grade glioma
SE=PBRM1:52658199-52658315_52648343-52648442_52662132-52662276_skipping	Other high-grade glioma
SE=DHX30:47843106-47843255_47841616-47841737_47845699-47845852_skipping	Other high-grade glioma
SE=SEMA4G:100973547-100973609_100969517-100969591_100977631-100977730_skipping	Other high-grade glioma
SE=ZFHX2:23527604-23527804_23526846-23526973_23531480-23531721_skipping	Other high-grade glioma
SE=UPRT:75297491-75297553_75293471-75293514_75299734-75299896_skipping	Other high-grade glioma
SE=MINPP1:87521036-87521169_87508335-87508533_87552081-87553460_skipping	Other high-grade glioma
SE=UBA3:69071535-69071617_69067927-69068008_69075429-69075510_skipping	Other high-grade glioma
A3SS=PDXDC1:15031735-15032979_15032860-15032979_15029950-15030056_skipping	Other high-grade glioma
SE=IGSF21:18334892-18335010_18291865-18291987_18362114-18362230_skipping	Other high-grade glioma
SE=SNX6:34593045-34593150_34586229-34586305_34597549-34597645_skipping	Other high-grade glioma
A5SS=YWHAE:1361902-1362008_1361929-1362008_1354210-1354347_skipping	Other high-grade glioma
SE=SAFB:5664397-5664439_5664021-5664159_5667045-5667164_skipping	Other high-grade glioma
SE=RPS6KC1:213232123-213232255_213167857-213167973_213240701-213242297_skipping	Other high-grade glioma
SE=COL16A1:31691417-31691512_31690528-31690573_31691597-31691642_skipping	Other high-grade glioma
A3SS=PHF21A:46117922-46118145_46117921-46118114_46118741-46118800_skipping	Other high-grade glioma
SE=ETFA:76285637-76285738_76281935-76283825_76287845-76287945_skipping	Other high-grade glioma
A5SS=USP37:218562673-218562813_218562717-218562813_218558497-218558677_skipping	Other high-grade glioma
SE=AKAP8L:15403475-15403715_15401149-15401603_15410519-15410594_skipping	Other high-grade glioma
SE=AKAP8L:15403475-15403805_15401539-15401603_15410519-15410594_skipping	Other high-grade glioma
SE=BRAF:140808892-140808995_140807959-140808062_140834608-140834703_skipping	Other high-grade glioma
SE=ATP6V0A1:42477639-42477742_42470089-42470218_42478462-42478589_skipping	Other high-grade glioma
SE=ASAP2:9401274-9401396_9400741-9400830_9403252-9405677_skipping	Other high-grade glioma
SE=TAF6:100111922-100111999_100111727-100111829_100112107-100112253_skipping	Other high-grade glioma
SE=TAF6:100111947-100111999_100111727-100111829_100112107-100112253_skipping	Other high-grade glioma
SE=NLGN4X:6029280-6029432_5909053-5909239_6150994-6151771_skipping	Other high-grade glioma
SE=UBE2Q2:75890435-75890483_75883365-75883424_75890918-75891014_skipping	Other high-grade glioma
SE=CENPH:69191795-69191850_69189573-69189768_69194646-69194695_skipping	Other high-grade glioma
SE=EXOC6B:72733071-72733118_72718102-72718307_72741303-72741469_skipping	Other high-grade glioma
SE=UBTF:44212819-44212939_44211872-44212006_44213217-44213282_skipping	Other high-grade glioma
SE=NDUFS2:161210111-161210188_161209482-161209931_161210590-161210696_skipping	Other high-grade glioma
SE=ENSG00000285444:51790011-51790092_51773929-51774034_51791164-51791257_skipping	Other high-grade glioma
SE=NLGN3:71148846-71148905_71148663-71148695_71153476-71153536_skipping	Other high-grade glioma
SE=ENSG00000284461:66783675-66783841_66775226-66775393_66797373-66797506_skipping	Other high-grade glioma
A3SS=PHF8:54042631-54042836_54042630-54042809_54043761-54044473_skipping	Other high-grade glioma
SE=ARPC3:110445452-110445551_110440311-110440388_110450254-110450268_skipping	Other high-grade glioma
SE=EXOSC1:97443237-97443311_97437699-97437750_97445731-97445847_skipping	Other high-grade glioma
SE=NOTCH2:119948414-119948566_119941525-119941754_119950723-119950837_skipping	Other high-grade glioma
SE=NHLRC2:113876521-113876976_113858527-113858680_113879573-113879695_skipping	Other high-grade glioma
SE=BTAF1:91966637-91966757_91962537-91962678_91980453-91980558_skipping	Other high-grade glioma
SE=MYCBP2:77251151-77251355_77243805-77243951_77257670-77257829_skipping	Other high-grade glioma
SE=SEC22A:123245899-123246014_123225102-123225297_123259523-123259589_skipping	Other high-grade glioma
SE=TSPAN4:850288-850367_842811-842915_862549-862741_skipping	Other high-grade glioma
SE=PDE4B:66332508-66332620_66266037-66266087_66355526-66355620_skipping	Other high-grade glioma
SE=ABHD10:111981784-111981967_111979025-111979203_111986913-111987051_skipping	Other high-grade glioma
SE=BAIAP2:81085654-81085715_81084831-81084893_81086442-81086580_skipping	Other high-grade glioma
SE=ZFAND3:38061593-38061775_37929958-37929999_38082391-38082457_skipping	Other high-grade glioma
SE=ZDHHC17:76842919-76842981_76822405-76822531_76845708-76845802_skipping	Other high-grade glioma
SE=XAB2:7623731-7623882_7623169-7623289_7624300-7624445_skipping	Other high-grade glioma
SE=PRUNE1:151024611-151024795_151008476-151008671_151027232-151027327_skipping	Other high-grade glioma
SE=EIF3H:116655856-116656005_116648805-116648926_116755665-116755784_skipping	Other high-grade glioma
SE=PRXL2A:80420483-80420645_80408493-80408643_80425865-80426006_skipping	Other high-grade glioma
SE=ESYT2:158767654-158767774_158764676-158764853_158788003-158788093_skipping	Other high-grade glioma
SE=STAU1:49179122-49179244_49174194-49174269_49188115-49188367_skipping	Other high-grade glioma
SE=TJP1:29737264-29737414_29734273-29734382_29741330-29741436_skipping	Other high-grade glioma
SE=WDR45B:82619043-82619128_82617295-82617397_82621608-82621799_skipping	Other high-grade glioma
SE=U2AF2:55660516-55660619_55659209-55659345_55661037-55661189_skipping	Other high-grade glioma
SE=TMEM63C:77244349-77244455_77242902-77243056_77245939-77246026_skipping	Other high-grade glioma
SE=TRIM24:138576373-138576445_138573506-138573642_138577419-138577588_skipping	Other high-grade glioma
SE=SEMA5A:9197168-9197303_9190266-9190471_9201954-9202240_skipping	Other high-grade glioma
SE=PTPRG:62201505-62201554_62195061-62195170_62203172-62203950_skipping	Other high-grade glioma
SE=ESAM:124754214-124754340_124753122-124753961_124754629-124754763_skipping	Other high-grade glioma
SE=NBAS:15424315-15424468_15417526-15417712_15461200-15461337_skipping	Other high-grade glioma
SE=MTHFD1:64424804-64424931_64415638-64415739_64425729-64425827_skipping	Other high-grade glioma
SE=SLC27A4:128353415-128353541_128352637-128352747_128355052-128355190_skipping	Other high-grade glioma
SE=JUP:41764713-41764816_41762982-41763321_41764922-41765067_skipping	Other high-grade glioma
SE=SMC1A:53399589-53399730_53396471-53396617_53403565-53403672_skipping	Other high-grade glioma
SE=ARHGEF10:1945481-1945655_1933799-1933942_1952704-1952774_skipping	Other high-grade glioma
SE=UBA52:18573293-18573403_18571856-18571909_18574869-18574972_skipping	Other high-grade glioma
SE=TMEM161B:88240813-88240916_88220562-88220719_88268720-88268799_skipping	Other high-grade glioma
SE=COIL:56946442-56946511_56942034-56942123_56949386-56949434_skipping	Other high-grade glioma
SE=SAR1B:134612691-134612756_134609570-134609674_134620932-134621052_skipping	Other high-grade glioma
SE=ABI2:203380208-203380384_203366876-203367044_203402575-203402734_skipping	Other high-grade glioma
SE=KIAA0100:28623760-28623966_28621398-28621498_28624232-28624390_skipping	Other high-grade glioma
SE=TP53BP1:43455892-43457218_43447365-43447485_43469857-43470066_skipping	Other high-grade glioma
SE=LANCL2:55398423-55398630_55391792-55391910_55399956-55400104_skipping	Other high-grade glioma
SE=SEC16A:136451256-136451408_136448083-136448161_136455600-136455793_skipping	Other high-grade glioma
SE=RBBP8:22975153-22975219_22968805-22968918_22982217-22982393_skipping	Other high-grade glioma
SE=NABP1:191682492-191682595_191681945-191682017_191683289-191683804_skipping	Other high-grade glioma
SE=MIR155HG:25569837-25569921_25562047-25562257_25573892-25575168_skipping	Other high-grade glioma
A3SS=NDUFAF1:41396487-41397140_41396486-41396959_41402143-41402496_skipping	Other high-grade glioma
RI=MAGEC3:141896882-141897832_141896881-141897486_141897628-141897832_skipping	Other high-grade glioma
SE=DCST2:155024472-155024602_155023831-155023959_155026301-155026402_skipping	Other high-grade glioma
SE=PDZD2:32057655-32057728_32053768-32053883_32057877-32057949_skipping	Other high-grade glioma
SE=PCGF6:103333925-103333952_103326533-103326632_103348715-103348812_skipping	Other high-grade glioma
SE=ASDURF:189665376-189665451_189661458-189661610_189666040-189666401_skipping	Other high-grade glioma
SE=HECTD4:112283110-112283302_112274846-112274960_112306063-112306234_skipping	Other high-grade glioma
SE=DIXDC1:111996080-111996146_111995402-111995564_112016690-112016796_skipping	Other high-grade glioma
SE=PIR:15491162-15491309_15479728-15479821_15493189-15493288_skipping	Other high-grade glioma
SE=MTMR2:95882374-95882496_95862271-95865676_95888155-95888261_skipping	Other high-grade glioma
SE=MFF:227330626-227330846_227328677-227328789_227332418-227332588_skipping	Other high-grade glioma
SE=EPC2:148783597-148783756_148781643-148781780_148784667-148785001_skipping	Other high-grade glioma
SE=CACNA1D:53732016-53732082_53731023-53731146_53735373-53735503_skipping	Other high-grade glioma
SE=DCAF12:34125023-34125277_34107358-34107565_34126353-34126698_skipping	Other high-grade glioma
SE=LSP1:1884280-1884323_1883931-1884024_1884499-1884581_skipping	Other high-grade glioma
SE=CASC15:21742917-21743042_21680919-21681015_21783631-21783708_skipping	Other high-grade glioma
SE=ASIC1:50080498-50080589_50079901-50080055_50081101-50081181_skipping	Other high-grade glioma
SE=ASIC1:50080498-50080727_50079901-50080055_50081101-50081181_skipping	Other high-grade glioma
SE=MET:116771849-116771989_116771497-116771654_116774880-116775111_skipping	Other high-grade glioma
SE=KDM2A:67121234-67121358_67119262-67120049_67180078-67180217_skipping	Other high-grade glioma
SE=MTMR2:95914242-95914312_95888155-95888261_95923874-95924000_skipping	Other high-grade glioma
SE=PCM1:17935589-17935706_17934705-17934858_17937133-17937321_skipping	Other high-grade glioma
SE=ENSG00000249967:97662907-97662968_97656820-97656974_97666437-97666571_skipping	Other high-grade glioma
SE=SIGLEC1:3699202-3699459_3697797-3698133_3703196-3703451_skipping	Other high-grade glioma
A5SS=SOX6:16049713-16049938_16049754-16049938_16014941-16015050_skipping	Other high-grade glioma
SE=RAB6A:73707420-73707513_73679653-73679720_73720845-73720899_skipping	Other high-grade glioma
SE=UBE2D4:43938431-43938494_43926435-43926556_43948631-43948690_skipping	Other high-grade glioma
SE=POLDIP3:42587506-42587572_42583720-42585968_42595536-42595603_skipping	Other high-grade glioma
SE=ADGRB3:69018391-69018499_68993767-68993962_69048184-69048334_skipping	Other high-grade glioma
SE=FRS2:69532014-69532056_69530864-69530960_69562179-69562274_skipping	Other high-grade glioma
SE=DPCD:101594658-101594738_101588308-101588400_101600737-101600862_skipping	Other high-grade glioma
SE=SMARCAL1:216432718-216432868_216428595-216428782_216435337-216435496_skipping	Other high-grade glioma
SE=MAU2:19337170-19337265_19336121-19336187_19340845-19340876_skipping	Other high-grade glioma
SE=ARFGEF2:48941864-48941987_48921710-48922010_48951322-48951469_skipping	Other high-grade glioma
SE=HECTD3:45003669-45003740_45002539-45003576_45003854-45003936_skipping	Other high-grade glioma
SE=FLNA:154361670-154361787_154361307-154361570_154361978-154362148_skipping	Other high-grade glioma
SE=ATXN2:111555883-111555919_111525191-111525316_111598783-111598856_skipping	Other high-grade glioma
SE=ARFGEF1:67277282-67277457_67271701-67271936_67287954-67288065_skipping	Other high-grade glioma
SE=DVL3:184166606-184166673_184166445-184166522_184166825-184166975_skipping	Other high-grade glioma
SE=BMS1:42816599-42816672_42798467-42798625_42817317-42817494_skipping	Other high-grade glioma
SE=UBA3:69075430-69075510_69063438-69063503_69077797-69077918_skipping	Other high-grade glioma
