SpliceID	dPSI	Uniprot	Type	gene	Preference
RNF123:49704649-49705186	0.14	Modification	RI	RNF123	Skipping
RPL3:39313190-39314208	0.227	Modification	RI	RPL3	Skipping
SCYL1:65538269-65538704	0.179	Modification	RI	SCYL1	Skipping
SCYL1:65538269-65538704	0.186	Modification	RI	SCYL1	Skipping
SLX4:3600978-3602307	0.368	Modification	RI	SLX4	Skipping
SREK1:66162413-66163922	0.128	Modification	RI	SREK1	Skipping
SRSF5:69768797-69770540	0.104	Modification	RI	SRSF5	Skipping
STK11:1220372-1220717	0.148	Modification	RI	STK11	Skipping
SUPT7L:27660983-27662281	0.184	Modification	RI	SUPT7L	Skipping
TSEN54:75521704-75523335	0.114	Modification	RI	TSEN54	Skipping
TUBGCP2:133299984-133300547	0.138	Modification	RI	TUBGCP2	Skipping
UQCRQ:132866868-132867687	0.101	Modification	RI	UQCRQ	Skipping
WDTC1:27303620-27305193	0.14	Modification	RI	WDTC1	Skipping
ENSG00000288550:9923880-9924291	0.109	Disulfide Bond	RI	ENSG00000288550	Skipping
ITIH4:52818051-52818283	0.227	Disulfide Bond	RI	ITIH4	Skipping
POMGNT1:46194273-46194961	0.242	Disulfide Bond	RI	POMGNT1	Skipping
RFNG:82050661-82051342	0.126	Disulfide Bond	RI	RFNG	Skipping
TMEM67:93763841-93765646	0.219	Disulfide Bond	RI	TMEM67	Skipping
GBF1:102362474-102363396	0.178	Signal	RI	GBF1	Skipping
ACADM:75732852-75734871	0.293	Protein Domain	RI	ACADM	Skipping
ACADM:75750450-75750891	0.498	Protein Domain	RI	ACADM	Skipping
ADAR:154589756-154590409	0.113	Protein Domain	RI	ADAR	Skipping
ADARB1:45222017-45226560	0.194	Protein Domain	RI	ADARB1	Skipping
ADGRB2:31735182-31735665	0.239	Protein Domain	RI	ADGRB2	Skipping
AKAP8L:15397713-15398766	0.156	Protein Domain	RI	AKAP8L	Skipping
AP1G2:23562503-23563638	0.272	Protein Domain	RI	AP1G2	Skipping
AP3B2:82680731-82681019	0.237	Protein Domain	RI	AP3B2	Skipping
ARID5A:96549752-96550285	0.102	Protein Domain	RI	ARID5A	Skipping
ARRDC1:137612895-137613510	0.217	Protein Domain	RI	ARRDC1	Skipping
BAX:48960809-48961798	0.17	Protein Domain	RI	BAX	Skipping
CALM3:46605826-46608340	0.106	Protein Domain	RI	CALM3	Skipping
CDK10:89693273-89693467	0.102	Protein Domain	RI	CDK10	Skipping
CDK16:47226993-47227223	0.238	Protein Domain	RI	CDK16	Skipping
CDK18:205529520-205530349	0.21	Protein Domain	RI	CDK18	Skipping
CFB:31947944-31948512	0.287	Protein Domain	RI	CFB	Skipping
COMMD4:75338984-75339878	0.2	Protein Domain	RI	COMMD4	Skipping
DDX39A:14409302-14409645	0.137	Protein Domain	RI	DDX39A	Skipping
DDX47:12823202-12824016	0.132	Protein Domain	RI	DDX47	Skipping
DENND5A:9142721-9144278	0.106	Protein Domain	RI	DENND5A	Skipping
DMPK:45778492-45779359	0.187	Protein Domain	RI	DMPK	Skipping
DPAGT1:119097141-119098487	0.19	Protein Domain	RI	DPAGT1	Skipping
DYNC2H1:103154450-103154809	0.254	Protein Domain	RI	DYNC2H1	Skipping
ECSIT:11507456-11508048	0.198	Protein Domain	RI	ECSIT	Skipping
EFCAB12:129411157-129415401	0.53	Protein Domain	RI	EFCAB12	Skipping
ELP1:108880051-108881765	0.169	Protein Domain	RI	ELP1	Skipping
ENSG00000288550:9923880-9924291	0.109	Protein Domain	RI	ENSG00000288550	Skipping
EWSR1:29288605-29291599	0.137	Protein Domain	RI	EWSR1	Skipping
EZH2:148816683-148817391	0.117	Protein Domain	RI	EZH2	Skipping
FBXO9:53092733-53093561	0.122	Protein Domain	RI	FBXO9	Skipping
FLOT1:30741189-30741704	0.16	Protein Domain	RI	FLOT1	Skipping
GALT:34647088-34647961	0.228	Protein Domain	RI	GALT	Skipping
HARS1:140677654-140679127	0.117	Protein Domain	RI	HARS1	Skipping
IFT172:27453981-27454418	0.127	Protein Domain	RI	IFT172	Skipping
IFT172:27457840-27458223	0.206	Protein Domain	RI	IFT172	Skipping
ITPRID2:181915215-181918675	0.156	Protein Domain	RI	ITPRID2	Skipping
JMJD7-PLA2G4B:41842192-41842591	0.342	Protein Domain	RI	PLA2G4B	Skipping
KDM2B:121442156-121443793	0.267	Protein Domain	RI	KDM2B	Skipping
KRIT1:92242033-92245908	0.271	Protein Domain	RI	KRIT1	Skipping
LRRC51:72094947-72096895	0.209	Protein Domain	RI	LRRC51	Skipping
LYPD3:43463125-43463769	0.249	Protein Domain	RI	LYPD3	Skipping
MBD6:57524028-57524416	0.156	Protein Domain	RI	MBD6	Skipping
MECR:29195940-29196258	0.111	Protein Domain	RI	MECR	Skipping
MICU2:21495160-21496160	0.128	Protein Domain	RI	MICU2	Skipping
MOV10:112698286-112699810	0.19	Protein Domain	RI	MOV10	Skipping
NAGK:71072640-71073594	0.11	Protein Domain	RI	NAGK	Skipping
NKTR:42619019-42619708	0.17	Protein Domain	RI	NKTR	Skipping
NKTR:42619663-42621516	0.266	Protein Domain	RI	NKTR	Skipping
NME4:398207-399123	0.32	Protein Domain	RI	NME4	Skipping
NONO:71290628-71291972	0.132	Protein Domain	RI	NONO	Skipping
PAN2:56322614-56323209	0.226	Protein Domain	RI	PAN2	Skipping
PCSK7:117223207-117224216	0.179	Protein Domain	RI	PCSK7	Skipping
PFKM:48134942-48135383	0.155	Protein Domain	RI	PFKM	Skipping
PIDD1:799814-800244	0.26	Protein Domain	RI	PIDD1	Skipping
PKD1:2105321-2106024	0.219	Protein Domain	RI	PKD1	Skipping
PML:74034477-74036394	0.128	Protein Domain	RI	PML	Skipping
PNCK:153671879-153672200	0.193	Protein Domain	RI	PNCK	Skipping
POMGNT1:46194273-46194961	0.242	Protein Domain	RI	POMGNT1	Skipping
POMT1:131506402-131509022	0.184	Protein Domain	RI	POMT1	Skipping
POMT1:131511336-131512136	0.309	Protein Domain	RI	POMT1	Skipping
POMT2:77278728-77279928	0.141	Protein Domain	RI	POMT2	Skipping
POMT2:77304691-77306441	0.361	Protein Domain	RI	POMT2	Skipping
PPIL2:21669912-21670611	0.147	Protein Domain	RI	PPIL2	Skipping
PPIL2:21669912-21671059	0.119	Protein Domain	RI	PPIL2	Skipping
PRPF40B:49642234-49642675	0.108	Protein Domain	RI	PRPF40B	Skipping
PSMD11:32479250-32480197	0.271	Protein Domain	RI	PSMD11	Skipping
PTGR2:73876997-73880176	0.195	Protein Domain	RI	PTGR2	Skipping
RFNG:82050661-82051342	0.126	Protein Domain	RI	RFNG	Skipping
SBF1:50455015-50455409	0.198	Protein Domain	RI	SBF1	Skipping
SCHIP1:159886206-159888943	0.449	Protein Domain	RI	SCHIP1	Skipping
SLC22A5:132384146-132385499	0.387	Protein Domain	RI	SLC22A5	Skipping
SLC38A7:58675939-58676346	0.113	Protein Domain	RI	SLC38A7	Skipping
SNAPC4:136391941-136392594	0.127	Protein Domain	RI	SNAPC4	Skipping
SNX22:64152242-64152742	0.418	Protein Domain	RI	SNX22	Skipping
SP140L:230400126-230401443	0.443	Protein Domain	RI	SP140L	Skipping
SPG7:89530682-89532066	0.164	Protein Domain	RI	SPG7	Skipping
SREK1:66162413-66163922	0.128	Protein Domain	RI	SREK1	Skipping
SRSF5:69768797-69770540	0.104	Protein Domain	RI	SRSF5	Skipping
STARD9:42662793-42663917	0.277	Protein Domain	RI	STARD9	Skipping
STK11:1220372-1220717	0.148	Protein Domain	RI	STK11	Skipping
SUGP2:18994365-18995280	0.141	Protein Domain	RI	SUGP2	Skipping
TIAL1:119576610-119577203	0.15	Protein Domain	RI	TIAL1	Skipping
TWF2:52229660-52230995	0.125	Protein Domain	RI	TWF2	Skipping
U2AF1L4:35744069-35744421	0.187	Protein Domain	RI	U2AF1L4	Skipping
YBX2:7291092-7292059	0.436	Protein Domain	RI	YBX2	Skipping
ZDHHC6:112433239-112434464	0.232	Protein Domain	RI	ZDHHC6	Skipping
ZNF438:30848530-30850367	0.172	Protein Domain	RI	ZNF438	Skipping
AFDN:167965756-167966270	0.21	Modification	A5SS	AFDN	Skipping
AFDN:167965756-167966276	0.288	Modification	A5SS	AFDN	Skipping
ALDH3B1:68015296-68018637	0.148	Modification	A5SS	ALDH3B1	Skipping
BANP:87975047-87975207	0.463	Modification	A5SS	BANP	Skipping
CASP8:201276826-201277104	0.119	Modification	A5SS	CASP8	Skipping
DDX56:44572562-44572744	0.605	Modification	A5SS	DDX56	Skipping
ETF1:138542633-138542936	0.119	Modification	A5SS	ETF1	Skipping
FHIP1B:6218557-6218763	0.112	Modification	A5SS	FHIP1B	Skipping
HNRNPA1:54282572-54282662	0.395	Modification	A5SS	HNRNPA1	Skipping
HNRNPA1:54282572-54282665	0.395	Modification	A5SS	HNRNPA1	Skipping
HNRNPA2B1:26190992-26192577	0.136	Modification	A5SS	HNRNPA2B1	Skipping
KAT2A:42119053-42119436	0.143	Modification	A5SS	KAT2A	Skipping
LARP7:112644667-112644871	0.171	Modification	A5SS	LARP7	Skipping
NCL:231458265-231459125	0.133	Modification	A5SS	NCL	Skipping
NFKBIL1:31557627-31557849	0.16	Modification	A5SS	NFKBIL1	Skipping
PIGA:15331819-15331992	0.108	Modification	A5SS	PIGA	Skipping
PLSCR1:146521543-146522053	0.161	Modification	A5SS	PLSCR1	Skipping
PPARGC1A:23831495-23831751	0.11	Modification	A5SS	PPARGC1A	Skipping
PUM1:31059203-31059577	0.119	Modification	A5SS	PUM1	Skipping
RAD51C:58692601-58693650	0.15	Modification	A5SS	RAD51C	Skipping
RANBP3:5931403-5931531	0.15	Modification	A5SS	RANBP3	Skipping
RMND5B:178138107-178138396	0.162	Modification	A5SS	RMND5B	Skipping
SLC9A3-AS1:477243-477465	0.113	Modification	A5SS	AS1	Skipping
ZNF652:49316825-49317983	0.139	Modification	A5SS	ZNF652	Skipping
ESAM:124754629-124754763	0.3	Disulfide Bond	A5SS	ESAM	Skipping
FCGRT:49513881-49514486	0.165	Disulfide Bond	A5SS	FCGRT	Skipping
HGFAC:3445264-3445896	0.35	Disulfide Bond	A5SS	HGFAC	Skipping
SCARB1:124807760-124807927	0.126	Disulfide Bond	A5SS	SCARB1	Skipping
ST3GAL3:43899167-43899289	0.185	Disulfide Bond	A5SS	ST3GAL3	Skipping
THBS3:155203085-155203137	0.109	Disulfide Bond	A5SS	THBS3	Skipping
IFI6:27669232-27669346	0.169	Signal	A5SS	IFI6	Skipping
PITRM1:3171760-3172782	0.301	Signal	A5SS	PITRM1	Skipping
PLPP5:38268822-38268990	0.127	Signal	A5SS	PLPP5	Skipping
SDC2:96493812-96494331	0.147	Signal	A5SS	SDC2	Skipping
ABHD11:73737220-73737735	0.101	Protein Domain	A5SS	ABHD11	Skipping
ADNP2:80117529-80117650	0.355	Protein Domain	A5SS	ADNP2	Skipping
ALDH3B1:68015296-68018637	0.148	Protein Domain	A5SS	ALDH3B1	Skipping
ANPEP:89804945-89805217	0.122	Protein Domain	A5SS	ANPEP	Skipping
ASB9:15248682-15248935	0.309	Protein Domain	A5SS	ASB9	Skipping
BRPF1:9742024-9742541	0.103	Protein Domain	A5SS	BRPF1	Skipping
BRPF1:9742024-9742541	0.292	Protein Domain	A5SS	BRPF1	Skipping
BRPF1:9742943-9743471	0.291	Protein Domain	A5SS	BRPF1	Skipping
BRSK1:55287213-55287303	0.121	Protein Domain	A5SS	BRSK1	Skipping
CASP8:201276826-201277104	0.119	Protein Domain	A5SS	CASP8	Skipping
CD74:150405084-150406321	0.22	Protein Domain	A5SS	CD74	Skipping
CD74:150405084-150406321	0.5	Protein Domain	A5SS	CD74	Skipping
CNN2:1032558-1032669	0.449	Protein Domain	A5SS	CNN2	Skipping
CNOT3:54152866-54153082	0.279	Protein Domain	A5SS	CNOT3	Skipping
DDX56:44572562-44572744	0.605	Protein Domain	A5SS	DDX56	Skipping
DEPDC5:31784813-31785107	0.277	Protein Domain	A5SS	DEPDC5	Skipping
DMPK:45778492-45779359	0.205	Protein Domain	A5SS	DMPK	Skipping
ESAM:124754629-124754763	0.3	Protein Domain	A5SS	ESAM	Skipping
ETF1:138542633-138542936	0.119	Protein Domain	A5SS	ETF1	Skipping
FCGRT:49513881-49514486	0.165	Protein Domain	A5SS	FCGRT	Skipping
FUZ:49812446-49812736	0.116	Protein Domain	A5SS	FUZ	Skipping
GALT:34648761-34649081	0.216	Protein Domain	A5SS	GALT	Skipping
GORASP1:39100787-39101102	0.185	Protein Domain	A5SS	GORASP1	Skipping
GORASP1:39100787-39101102	0.338	Protein Domain	A5SS	GORASP1	Skipping
HEXA:72353690-72355624	0.188	Protein Domain	A5SS	HEXA	Skipping
HGFAC:3445264-3445896	0.35	Protein Domain	A5SS	HGFAC	Skipping
HMBS:119088634-119088848	0.226	Protein Domain	A5SS	HMBS	Skipping
HNRNPA1:54282572-54282662	0.395	Protein Domain	A5SS	HNRNPA1	Skipping
HNRNPA1:54282572-54282665	0.395	Protein Domain	A5SS	HNRNPA1	Skipping
IDH3B:2658637-2658837	0.115	Protein Domain	A5SS	IDH3B	Skipping
KAT2A:42119053-42119436	0.143	Protein Domain	A5SS	KAT2A	Skipping
KRBOX4:46463197-46463308	0.256	Protein Domain	A5SS	KRBOX4	Skipping
LARP7:112644667-112644871	0.171	Protein Domain	A5SS	LARP7	Skipping
MICALL2:1437433-1437608	0.152	Protein Domain	A5SS	MICALL2	Skipping
MRNIP:179853196-179853437	0.462	Protein Domain	A5SS	MRNIP	Skipping
NADSYN1:71458427-71458556	0.425	Protein Domain	A5SS	NADSYN1	Skipping
NCL:231458265-231459125	0.133	Protein Domain	A5SS	NCL	Skipping
PLCD1:38008457-38009158	0.173	Protein Domain	A5SS	PLCD1	Skipping
PLK3:44804338-44804779	0.379	Protein Domain	A5SS	PLK3	Skipping
POMT1:131504188-131504649	0.268	Protein Domain	A5SS	POMT1	Skipping
POMT2:77279536-77279928	0.233	Protein Domain	A5SS	POMT2	Skipping
POMT2:77279683-77279928	0.137	Protein Domain	A5SS	POMT2	Skipping
SGCE:94622515-94622626	0.161	Protein Domain	A5SS	SGCE	Skipping
TARDBP:11022123-11022250	0.307	Protein Domain	A5SS	TARDBP	Skipping
TIA1:70216752-70216994	0.113	Protein Domain	A5SS	TIA1	Skipping
TRMT10B:37763628-37763865	0.18	Protein Domain	A5SS	TRMT10B	Skipping
TRO:54928602-54931031	0.121	Protein Domain	A5SS	TRO	Skipping
UBQLN1:83666349-83669327	0.13	Protein Domain	A5SS	UBQLN1	Skipping
ULK3:74837750-74837798	0.151	Protein Domain	A5SS	ULK3	Skipping
UPP1:48101823-48101982	0.135	Protein Domain	A5SS	UPP1	Skipping
UROS:125802949-125803024	0.483	Protein Domain	A5SS	UROS	Skipping
WDR90:662672-663064	0.109	Protein Domain	A5SS	WDR90	Skipping
ZNF652:49316825-49317983	0.139	Protein Domain	A5SS	ZNF652	Skipping
APOA2:161222917-161223050	0.179	Modification	A3SS	APOA2	Skipping
APOA2:161222917-161223266	0.338	Modification	A3SS	APOA2	Skipping
ARL6IP4:122981570-122981879	0.593	Modification	A3SS	ARL6IP4	Skipping
C2CD2L:119113610-119113712	0.29	Modification	A3SS	C2CD2L	Skipping
DMTN:22069015-22069518	0.102	Modification	A3SS	DMTN	Skipping
DNAJC11:6652828-6653387	0.115	Modification	A3SS	DNAJC11	Skipping
EEF1D:143586728-143586852	0.223	Modification	A3SS	EEF1D	Skipping
KAT6B:74981786-74985241	0.162	Modification	A3SS	KAT6B	Skipping
LIME1:63738007-63738499	0.186	Modification	A3SS	LIME1	Skipping
LMNA:156114669-156115274	0.137	Modification	A3SS	LMNA	Skipping
LRCH4:100577085-100577389	0.107	Modification	A3SS	LRCH4	Skipping
MARF1:15622933-15623126	0.439	Modification	A3SS	MARF1	Skipping
MIB2:1623388-1623699	0.354	Modification	A3SS	MIB2	Skipping
MOB1A:74172585-74172752	0.123	Modification	A3SS	MOB1A	Skipping
NFRKB:129884744-129884882	0.146	Modification	A3SS	NFRKB	Skipping
NPM1:171406396-171407774	0.178	Modification	A3SS	NPM1	Skipping
PARP3:51943348-51943538	0.328	Modification	A3SS	PARP3	Skipping
PPARGC1A:23824279-23824384	0.112	Modification	A3SS	PPARGC1A	Skipping
PRRG2:49583374-49583717	0.3	Modification	A3SS	PRRG2	Skipping
PXN:120215102-120215417	0.174	Modification	A3SS	PXN	Skipping
RACK1:181236936-181237319	0.106	Modification	A3SS	RACK1	Skipping
ROBO1:78635772-78636108	0.194	Modification	A3SS	ROBO1	Skipping
SAAL1:18083534-18083731	0.296	Modification	A3SS	SAAL1	Skipping
SCYL1:65538269-65538704	0.169	Modification	A3SS	SCYL1	Skipping
SIK3:116857809-116858699	0.125	Modification	A3SS	SIK3	Skipping
SREK1:66164607-66164897	0.157	Modification	A3SS	SREK1	Skipping
STIMATE-MUSTN1:52834939-52835302	0.201	Modification	A3SS	MUSTN1	Skipping
SYN1:47571900-47572999	0.435	Modification	A3SS	SYN1	Skipping
TIMM44:7934088-7934241	0.386	Modification	A3SS	TIMM44	Skipping
TJAP1:43498974-43499100	0.2	Modification	A3SS	TJAP1	Skipping
TRA2A:23521706-23522432	0.374	Modification	A3SS	TRA2A	Skipping
ZNF185:152920706-152920748	0.265	Modification	A3SS	ZNF185	Skipping
APOA2:161222917-161223050	0.179	Disulfide Bond	A3SS	APOA2	Skipping
APOA2:161222917-161223266	0.338	Disulfide Bond	A3SS	APOA2	Skipping
DNASE1:3656998-3657341	0.237	Disulfide Bond	A3SS	DNASE1	Skipping
GFAP:44904441-44905149	0.341	Disulfide Bond	A3SS	GFAP	Skipping
PIGT:45419503-45419590	0.166	Disulfide Bond	A3SS	PIGT	Skipping
PRRG2:49583374-49583717	0.3	Disulfide Bond	A3SS	PRRG2	Skipping
ST6GALNAC4:127909950-127910528	0.238	Disulfide Bond	A3SS	ST6GALNAC4	Skipping
APOA2:161222917-161223050	0.179	Signal	A3SS	APOA2	Skipping
APOA2:161222917-161223266	0.338	Signal	A3SS	APOA2	Skipping
ABHD11:73736928-73737220	0.348	Protein Domain	A3SS	ABHD11	Skipping
ACSL4:109683135-109683552	0.127	Protein Domain	A3SS	ACSL4	Skipping
ACSL4:109683135-109683552	0.24	Protein Domain	A3SS	ACSL4	Skipping
ACSL4:109683135-109683666	0.122	Protein Domain	A3SS	ACSL4	Skipping
ACSL4:109683135-109683666	0.229	Protein Domain	A3SS	ACSL4	Skipping
ADAT1:75618585-75618698	0.253	Protein Domain	A3SS	ADAT1	Skipping
AFF1:87134470-87134694	0.302	Protein Domain	A3SS	AFF1	Skipping
AKAP7:131281529-131283532	0.234	Protein Domain	A3SS	AKAP7	Skipping
ALG13:111682131-111682294	0.105	Protein Domain	A3SS	ALG13	Skipping
AP3B2:82663126-82663295	0.17	Protein Domain	A3SS	AP3B2	Skipping
AP4E1:50934535-50934697	0.124	Protein Domain	A3SS	AP4E1	Skipping
AP5Z1:4786000-4786428	0.437	Protein Domain	A3SS	AP5Z1	Skipping
AP5Z1:4787595-4787776	0.102	Protein Domain	A3SS	AP5Z1	Skipping
ARHGEF9:63655493-63658064	0.296	Protein Domain	A3SS	ARHGEF9	Skipping
AZIN1:102836255-102836541	0.122	Protein Domain	A3SS	AZIN1	Skipping
CACNA1H:1195431-1195565	0.102	Protein Domain	A3SS	CACNA1H	Skipping
CALB1:90082025-90082388	0.128	Protein Domain	A3SS	CALB1	Skipping
CCDC74B:130142132-130142381	0.195	Protein Domain	A3SS	CCDC74B	Skipping
COMMD3:22318352-22318713	0.347	Protein Domain	A3SS	COMMD3	Skipping
CPSF4L:73252629-73252726	0.141	Protein Domain	A3SS	CPSF4L	Skipping
CUL4B:120557528-120557579	0.616	Protein Domain	A3SS	CUL4B	Skipping
DCAKD:45034773-45035002	0.258	Protein Domain	A3SS	DCAKD	Skipping
DMTN:22069015-22069518	0.102	Protein Domain	A3SS	DMTN	Skipping
DNASE1:3656998-3657341	0.237	Protein Domain	A3SS	DNASE1	Skipping
DOK4:57479441-57479688	0.58	Protein Domain	A3SS	DOK4	Skipping
GALT:34647474-34647567	0.338	Protein Domain	A3SS	GALT	Skipping
GALT:34647491-34647961	0.201	Protein Domain	A3SS	GALT	Skipping
GFAP:44904441-44905149	0.341	Protein Domain	A3SS	GFAP	Skipping
GFUS:143616105-143616440	0.133	Protein Domain	A3SS	GFUS	Skipping
HDAC7:47791870-47792669	0.229	Protein Domain	A3SS	HDAC7	Skipping
INO80C:35487385-35487823	0.138	Protein Domain	A3SS	INO80C	Skipping
KAT6B:74981786-74985241	0.162	Protein Domain	A3SS	KAT6B	Skipping
KCTD10:109457991-109458184	0.226	Protein Domain	A3SS	KCTD10	Skipping
LDHD:75113965-75114234	0.486	Protein Domain	A3SS	LDHD	Skipping
LETMD1:51056143-51056245	0.183	Protein Domain	A3SS	LETMD1	Skipping
LMNA:156114669-156115274	0.137	Protein Domain	A3SS	LMNA	Skipping
MAN2C1:75367510-75367977	0.463	Protein Domain	A3SS	MAN2C1	Skipping
MARF1:15622933-15623126	0.439	Protein Domain	A3SS	MARF1	Skipping
MIB2:1623388-1623699	0.354	Protein Domain	A3SS	MIB2	Skipping
MMAB:109561039-109561329	0.14	Protein Domain	A3SS	MMAB	Skipping
MOV10:112699457-112699810	0.149	Protein Domain	A3SS	MOV10	Skipping
MPPE1:11886498-11886778	0.11	Protein Domain	A3SS	MPPE1	Skipping
MROH1:144242210-144242515	0.122	Protein Domain	A3SS	MROH1	Skipping
MYH10:8576642-8576672	0.112	Protein Domain	A3SS	MYH10	Skipping
MYO19:36501851-36501961	0.235	Protein Domain	A3SS	MYO19	Skipping
NAGPA:5027134-5027379	0.132	Protein Domain	A3SS	NAGPA	Skipping
NDUFS2:161212587-161213182	0.232	Protein Domain	A3SS	NDUFS2	Skipping
NPM1:171406396-171407774	0.178	Protein Domain	A3SS	NPM1	Skipping
OCEL1:17228430-17229215	0.144	Protein Domain	A3SS	OCEL1	Skipping
OSGEP:20449170-20449301	0.224	Protein Domain	A3SS	OSGEP	Skipping
PACSIN3:47182673-47182809	0.198	Protein Domain	A3SS	PACSIN3	Skipping
PARP3:51943348-51943538	0.328	Protein Domain	A3SS	PARP3	Skipping
PFAS:8266500-8266898	0.214	Protein Domain	A3SS	PFAS	Skipping
PIK3R2:18166022-18166302	0.181	Protein Domain	A3SS	PIK3R2	Skipping
PKD1:2105321-2105707	0.192	Protein Domain	A3SS	PKD1	Skipping
PNKP:49866398-49866528	0.188	Protein Domain	A3SS	PNKP	Skipping
POLR2J3:102566996-102568184	0.123	Protein Domain	A3SS	POLR2J3	Skipping
PPFIA2:81281256-81281450	0.281	Protein Domain	A3SS	PPFIA2	Skipping
PPP1R9B:50140092-50140359	0.139	Protein Domain	A3SS	PPP1R9B	Skipping
PPP4C:30081199-30081310	0.104	Protein Domain	A3SS	PPP4C	Skipping
PRKAG1:49005461-49005592	0.302	Protein Domain	A3SS	PRKAG1	Skipping
PRMT7:68351389-68352315	0.168	Protein Domain	A3SS	PRMT7	Skipping
PRMT7:68353394-68353566	0.211	Protein Domain	A3SS	PRMT7	Skipping
PRRG2:49583374-49583717	0.3	Protein Domain	A3SS	PRRG2	Skipping
PXN:120215102-120215417	0.174	Protein Domain	A3SS	PXN	Skipping
RARS2:87555407-87555520	0.538	Protein Domain	A3SS	RARS2	Skipping
REXO1:1817218-1817458	0.166	Protein Domain	A3SS	REXO1	Skipping
RMND1:151421244-151422605	0.218	Protein Domain	A3SS	RMND1	Skipping
RNF181:85596952-85597178	0.32	Protein Domain	A3SS	RNF181	Skipping
SACM1L:45713136-45713196	0.163	Protein Domain	A3SS	SACM1L	Skipping
SBF1:50456491-50457111	0.176	Protein Domain	A3SS	SBF1	Skipping
SCYL3:169868927-169869128	0.108	Protein Domain	A3SS	SCYL3	Skipping
SETMAR:4313646-4313761	0.145	Protein Domain	A3SS	SETMAR	Skipping
SLC26A6:48631648-48631801	0.15	Protein Domain	A3SS	SLC26A6	Skipping
SLC2A11:23877384-23877869	0.157	Protein Domain	A3SS	SLC2A11	Skipping
SLC38A7:58675939-58676121	0.129	Protein Domain	A3SS	SLC38A7	Skipping
SNX5:17953995-17954223	0.22	Protein Domain	A3SS	SNX5	Skipping
STK32C:132227976-132228189	0.135	Protein Domain	A3SS	STK32C	Skipping
SUGP1:19303723-19303912	0.112	Protein Domain	A3SS	SUGP1	Skipping
TCTN1:110627929-110628224	0.129	Protein Domain	A3SS	TCTN1	Skipping
TKT:53237796-53237921	0.29	Protein Domain	A3SS	TKT	Skipping
TMBIM1:218284038-218284266	0.28	Protein Domain	A3SS	TMBIM1	Skipping
TMX2:57738663-57739039	0.108	Protein Domain	A3SS	TMX2	Skipping
TOE1:45342734-45343002	0.139	Protein Domain	A3SS	TOE1	Skipping
TTC21B:165890837-165894824	0.181	Protein Domain	A3SS	TTC21B	Skipping
UFSP2:185405779-185405959	0.171	Protein Domain	A3SS	UFSP2	Skipping
VPS53:667409-670807	0.367	Protein Domain	A3SS	VPS53	Skipping
WDR90:662672-662844	0.176	Protein Domain	A3SS	WDR90	Skipping
YPEL1:21703838-21704125	0.511	Protein Domain	A3SS	YPEL1	Skipping
ZKSCAN5:99505942-99506458	0.248	Protein Domain	A3SS	ZKSCAN5	Skipping
ZNF133:18305667-18305807	0.416	Protein Domain	A3SS	ZNF133	Skipping
ZNF23:71454041-71454218	0.345	Protein Domain	A3SS	ZNF23	Skipping
ZNF395:28360884-28361182	0.2	Protein Domain	A3SS	ZNF395	Skipping
ZNF519:14099937-14106409	0.17	Protein Domain	A3SS	ZNF519	Skipping
ZNF655:99562343-99562494	0.106	Protein Domain	A3SS	ZNF655	Skipping
ZNF655:99562343-99562494	0.579	Protein Domain	A3SS	ZNF655	Skipping
ZNF655:99562348-99562494	0.104	Protein Domain	A3SS	ZNF655	Skipping
ZNF681:23754822-23754918	0.106	Protein Domain	A3SS	ZNF681	Skipping
AASS:122081499-122081595	0.213	Modification	MXE	AASS	Skipping
AASS:122086011-122086179	0.213	Modification	MXE	AASS	Skipping
ABI1:26759061-26759235	0.174	Modification	MXE	ABI1	Skipping
ABI1:26759061-26759238	0.143	Modification	MXE	ABI1	Skipping
ABI1:26759061-26759238	0.194	Modification	MXE	ABI1	Skipping
ACD:67657985-67658362	0.109	Modification	MXE	ACD	Skipping
ACTN4:38710256-38710342	0.113	Modification	MXE	ACTN4	Skipping
ACTN4:38710256-38710342	0.183	Modification	MXE	ACTN4	Skipping
ADD1:2904763-2905108	0.149	Modification	MXE	ADD1	Skipping
AMBRA1:46508190-46508370	0.138	Modification	MXE	AMBRA1	Skipping
AMBRA1:46508190-46508370	0.166	Modification	MXE	AMBRA1	Skipping
AMMECR1L:127873827-127874272	0.115	Modification	MXE	AMMECR1L	Skipping
APC:112754872-112755025	0.136	Modification	MXE	APC	Skipping
ARHGAP11A-SCG5:32684559-32684669	0.136	Modification	MXE	SCG5	Skipping
ARHGAP19-SLIT1:97265859-97266125	0.296	Modification	MXE	SLIT1	Skipping
ATE1:121910905-121911151	0.952	Modification	MXE	ATE1	Skipping
ATL1:50628030-50628462	0.245	Modification	MXE	ATL1	Skipping
BCL2L12:49667018-49667161	0.293	Modification	MXE	BCL2L12	Skipping
BCL2L12:49668850-49668937	0.293	Modification	MXE	BCL2L12	Skipping
BCL2L13:17655661-17655832	0.321	Modification	MXE	BCL2L13	Skipping
CDKL3:134350248-134350427	0.107	Modification	MXE	CDKL3	Skipping
CENPP:92332169-92332351	0.209	Modification	MXE	CENPP	Skipping
CIZ1:128180720-128180799	0.111	Modification	MXE	CIZ1	Skipping
DENND2B:8726072-8726209	0.129	Modification	MXE	DENND2B	Skipping
